315 500 108045 6100 9310
316 500 108230 6125 9310
317 500 108414 6127 9333
318 500 108597 6145 9336
319 500 108779 6161 9356
320 500 108960 6157 9326
321 500 109140 6164 9374
322 500 109319 6188 9385
323 500 109497 6206 9390
324 500 109674 6190 9418
325 500 109850 6202 9449
326 500 110025 6224 9438
327 500 110199 6230 9484
328 500 110372 6234 9415
329 500 110544 6223 9419
330 500 110715 6244 9461
331 500 110885 6282 9476
332 500 111054 6274 9490
333 500 111222 6318 9491
334 500 111389 6312 9510
335 500 111555 6317 9474
336 500 111720 6341 9571
337 500 111884 6330 9520
338 500 112047 6337 9562
339 500 112209 6343 9564
340 500 112370 6354 9630
341 500 112530 6386 9596
342 500 112689 6360 9597
343 500 112847 6354 9557
344 500 113004 6410 9630
345 500 113160 6410 9632
346 500 113315 6419 9606
347 500 113469 6427 9641
348 500 113622 6427 9641
349 500 113774 6445 9649
350 500 113925 6484 9693
351 500 114075 6486 9698
352 500 114224 6489 9683
353 500 114372 6484 9685
354 500 114519 6502 9734
355 500 114665 6509 9727
356 500 114810 6501 9719
357 500 114954 6523 9700
358 500 115097 6534 9773
359 500 115239 6524 9752
360 500 115380 6549 9744
361 500 115520 6556 9777
362 500 115659 6536 9756
363 500 115797 6579 9821
364 500 115934 6591 9782
365 500 116070 6588 9817
366 500 116205 6630 9853
367 500 116339 6626 9812
368 500 116472 6620 9840
369 500 116604 6641 9898
370 500 116735 6666 9920
371 500 116865 6677 9944
372 500 116994 6676 9929
373 500 117122 6648 9914
374 500 117249 6689 9943
375 500 117375 6692 9901
376 500 117500 6718 9969
377 500 117624 6711 9963
378 500 117747 6723 9925
379 500 117869 6752 9954
380 500 117990 6757 9974
381 500 118110 6753 9999
382 500 118229 6758 9993
383 500 118347 6755 9994
384 500 118464 6785 10036
385 500 118580 6772 10029
386 500 118695 6784 10018
387 500 118809 6836 10150
388 500 118922 6832 10085
389 500 119034 6817 10107
390 500 119145 6864 10106
391 500 119255 6827 10056
392 500 119364 6856 10097
393 500 119472 6890 10155
394 500 119579 6884 10150
395 500 119685 6912 10145
396 500 119790 6887 10150
397 500 119894 6911 10190
398 500 119997 6929 10192
399 500 120099 6922 10217
400 500 120200 6925 10177
401 500 120300 6940 10207
402 500 120399 6934 10203
403 500 120497 6957 10231
404 500 120594 6939 10197
405 500 120690 6990 10230
406 500 120785 6991 10276
407 500 120879 6997 10256
408 500 120972 6997 10235
409 500 121064 7030 10311
410 500 121155 7042 10313
411 500 121245 7005 10298
412 500 121334 7064 10350
413 500 121422 7036 10315
414 500 121509 7059 10380
415 500 121595 7060 10356
416 500 121680 7067 10346
417 500 121764 7085 10339
418 500 121847 7099 10391
419 500 121929 7103 10410
420 500 122010 7118 10448
421 500 122090 7131 10445
422 500 122169 7127 10397
423 500 122247 7133 10409
424 500 122324 7149 10433
425 500 122400 7165 10422
426 500 122475 7190 10464
427 500 122549 7187 10446
428 500 122622 7221 10507
429 500 122694 7212 10523
430 500 122765 7229 10510
431 500 122835 7226 10500
432 500 122904 7203 10477
433 500 122972 7233 10503
434 500 123039 7227 10508
435 500 123105 7273 10598
436 500 123170 7276 10556
437 500 123234 7268 10564
438 500 123297 7312 10581
439 500 123359 7307 10643
440 500 123420 7297 10612
441 500 123480 7308 10626
442 500 123539 7313 10638
443 500 123597 7331 10631
444 500 123654 7327 10640
445 500 123710 7349 10672
446 500 123765 7359 10659
447 500 123819 7359 10691
448 500 123872 7370 10710
449 500 123924 7359 10651
450 500 123975 7389 10713
451 500 124025 7394 10711
452 500 124074 7408 10722
453 500 124122 7408 10751
454 500 124169 7430 10743
455 500 124215 7432 10727
456 500 124260 7459 10769
457 500 124304 7462 10797
458 500 124347 7475 10790
459 500 124389 7507 10816
460 500 124430 7493 10803
461 500 124470 7500 10804
462 500 124509 7518 10848
463 500 124547 7510 10834
464 500 124584 7508 10813
465 500 124620 7527 10836
466 500 124655 7559 10911
467 500 124689 7549 10856
468 500 124722 7581 10919
469 500 124754 7581 10943
470 500 124785 7562 10909
471 500 124815 7577 10886
472 500 124844 7602 10946
473 500 124872 7614 10961
474 500 124899 7602 10900
475 500 124925 7631 10987
476 500 124950 7633 10976
477 500 124974 7656 11012
478 500 124997 7662 11005
479 500 125019 7648 10998
480 500 125040 7662 11014
481 500 125060 7677 11015
482 500 125079 7710 11035
483 500 125097 7713 11064
484 500 125114 7707 11061
485 500 125130 7738 11106
486 500 125145 7727 11086
487 500 125159 7723 11074
488 500 125172 7743 11102
489 500 125184 7769 11137
490 500 125195 7761 11110
491 500 125205 7791 11148
492 500 125214 7772 11130
493 500 125222 7788 11143
494 500 125229 7787 11151
495 500 125235 7781 11133
496 500 125240 7828 11183
497 500 125244 7827 11171
498 500 125247 7818 11187
499 500 125249 7857 11254
500 500 125250 7851 11196
